dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_TP32,"In an old sitcom, he was the wise family highway",Implaus,highway,10.264444444444443,1.3841733596675074
michaelov_2024,michaelov_TP32,"In the best part of the movie, the hero has to impersonate the princess",Unrel,princess,2.6144444444444446,0.2739902298132797
michaelov_2024,michaelov_TP32,"In the window, they posted the hours they were open for today",Unrel,today,9.477777777777778,1.270010737163979
michaelov_2024,michaelov_TP32,It took a week to get his car fixed because the parts were out of state,Unrel,state,2.9144444444444444,0.3175268231408965
michaelov_2024,michaelov_TP32,It's hard to admit when one is wrong,BC,wrong,7.442222222222223,0.9746068891040017
michaelov_2024,michaelov_TP32,Jason was disappointed when the other scouts scared off the elk by loudly beating the bushes,Unrel,bushes,1.768888888888889,0.151281535286182
michaelov_2024,michaelov_TP32,Jennifer disliked walking under the trees at the edge of the park because they were always full of bugs,BC,bugs,7.618888888888888,1.0002451051747092
michaelov_2024,michaelov_TP32,John was disappointed to discover a scratch on his new car,BC,car,5.474444444444445,0.6890390862032264
michaelov_2024,michaelov_TP32,Josie found she could not bend the elbow of her broken doll,Unrel,doll,-4.462222222222222,-0.7529896327926139
michaelov_2024,michaelov_TP32,Kevin propped his head up with a pillow as he basked in the hot tub,Unrel,tub,1.6922222222222223,0.1401555169913466
michaelov_2024,michaelov_TP32,"Looking for bats, Karen descended into the depths of the cave",BC,cave,10.738888888888889,1.4530256757819238
michaelov_2024,michaelov_TP32,Michael could hear the bells ringing in the tower of the castle,Unrel,castle,-4.036666666666666,-0.6912321689241797
michaelov_2024,michaelov_TP32,Most shark attacks occur very close to ideas,Implaus,ideas,0.42111111111111116,-0.044310641404185266
michaelov_2024,michaelov_TP32,Norton hates getting up on winter mornings because it is always broken,Implaus,broken,17.13222222222222,2.3808388535860234
michaelov_2024,michaelov_TP32,Our guests should be arriving soon,BC,soon,3.191111111111111,0.3576772369874764
michaelov_2024,michaelov_TP32,"Penelope started to assemble her new bicycle, but was missing the tires",Rel,tires,-1.1944444444444444,-0.27876325880549935
michaelov_2024,michaelov_TP32,Perry heard a grinding noise coming from his engine,Rel,engine,-1.1688888888888889,-0.2750545860405542
michaelov_2024,michaelov_TP32,"Rushing out, he forgot to take his umbrella",Unrel,umbrella,8.916666666666666,1.1885811829771402
michaelov_2024,michaelov_TP32,Sam knew that rain was coming because he could smell it in the air,BC,air,8.503333333333334,1.128597432170202
michaelov_2024,michaelov_TP32,Sharon was sad that she had lost her keys,Unrel,keys,14.092222222222222,1.939668041199507
michaelov_2024,michaelov_TP32,She was unsure how the book would camp,Implaus,camp,7.760000000000001,1.0207234287028848
michaelov_2024,michaelov_TP32,"Some of his jokes were crummy, but those one-liners were terrible",Unrel,terrible,4.616666666666666,0.5645566786146331
michaelov_2024,michaelov_TP32,Steve skipped his annual checkup for another month,Rel,month,14.422222222222224,1.9875582938598857
michaelov_2024,michaelov_TP32,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his boxes",Implaus,boxes,-22.465555555555554,-3.3656689723754836
michaelov_2024,michaelov_TP32,The bad boy was sent to his bedroom,Rel,bedroom,24.40888888888889,3.436843111743662
michaelov_2024,michaelov_TP32,The boy scouts started a long hike through the forest after having a big dinner,Rel,dinner,8.995555555555557,1.2000296945558842
michaelov_2024,michaelov_TP32,The conductor gave detailed instructions to the dishes,Implaus,dishes,12.102222222222222,1.650875305459649
michaelov_2024,michaelov_TP32,The conductor had no idea that the train had been boarded by a known felon,BC,felon,7.315555555555556,0.9562247719212302
michaelov_2024,michaelov_TP32,The dispute was settled by a third party,BC,party,-2.841111111111111,-0.5177307821815292
michaelov_2024,michaelov_TP32,The doctor told him his headaches were due to tumors,Unrel,tumors,-5.431111111111111,-0.8935967045766208
michaelov_2024,michaelov_TP32,The dough was put in the hot stove,Rel,stove,15.434444444444445,2.1344539846801034
michaelov_2024,michaelov_TP32,The federal agents examined the hundred dollar bill with a microscope to see if it was contaminated,Unrel,contaminated,2.2977777777777777,0.22803493685635082
michaelov_2024,michaelov_TP32,The fertilizer enriched the soil,BC,soil,23.27111111111111,3.2717265503826263
michaelov_2024,michaelov_TP32,The final score of the game was even,Rel,even,12.511111111111111,1.710214069698771
michaelov_2024,michaelov_TP32,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very fragile,Unrel,fragile,6.777777777777778,0.8781813972154282
michaelov_2024,michaelov_TP32,"The groups in the parade walked by slowly, each waving their jokes",Implaus,jokes,17.07888888888889,2.3730990147722255
michaelov_2024,michaelov_TP32,The inspector from the health department found a roach in a very expensive restaurant,BC,restaurant,9.833333333333334,1.3216096625893028
michaelov_2024,michaelov_TP32,The journal issue that has the new article about diseases of the eye is still in press,Rel,press,3.423333333333334,0.39137778515589094
michaelov_2024,michaelov_TP32,The kitten waited patiently because behind the refrigerator was a rat,Rel,rat,19.115555555555556,2.668664109474157
michaelov_2024,michaelov_TP32,The little girl kept a lock on her journal,Rel,journal,13.222222222222221,1.8134119205494181
michaelov_2024,michaelov_TP32,The little girl pulled on the rubber band to see how far it would fly,Unrel,fly,-4.597777777777778,-0.7726617231110187
michaelov_2024,michaelov_TP32,"The little girl was very sick, but unfortunately there was no joke",Implaus,joke,-0.22666666666666668,-0.1383174336634467
michaelov_2024,michaelov_TP32,"The meteor shower should have been spectacular, but the city lights blocked the sky",Unrel,sky,-4.667777777777777,-0.7828202615541292
michaelov_2024,michaelov_TP32,"The new dress was very pretty, but it was cut from an unusual porch",Implaus,porch,-7.246666666666666,-1.1570737175296795
michaelov_2024,michaelov_TP32,The nurse brought him a glass of juice and his taxis,Implaus,taxis,12.633333333333333,1.727951200313726
michaelov_2024,michaelov_TP32,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or pretty",BC,pretty,1.3355555555555556,0.08839534492406886
michaelov_2024,michaelov_TP32,The pilot spoke to an air traffic controller just before the collision,Rel,collision,1.471111111111111,0.10806743524247346
michaelov_2024,michaelov_TP32,The princess wore a hat,Rel,hat,19.72888888888889,2.75767225583284
michaelov_2024,michaelov_TP32,The rangers say that somewhere in the state park is a contrast,Implaus,contrast,4.724444444444444,0.5801976028841843
michaelov_2024,michaelov_TP32,The restaurant will reopen with new treason,Implaus,treason,3.9466666666666663,0.467324953516289
michaelov_2024,michaelov_TP32,The salesman made the mistake of talking down to Jane because he thought she was dumb,BC,dumb,-5.555555555555555,-0.9116563284754841
michaelov_2024,michaelov_TP32,The soldiers had special night vision goggles so they could see the invaders,Rel,invaders,-0.7100000000000001,-0.208459722913496
michaelov_2024,michaelov_TP32,The teacher was not looking forward to another year of classes,Rel,classes,9.073333333333332,1.2113169594926734
michaelov_2024,michaelov_TP32,The tip of the knife was chatting,Implaus,chatting,3.802222222222222,0.4463628900622512
michaelov_2024,michaelov_TP32,The wealthy author always points out that she wrote four novels before one was published,BC,published,2.9988888888888887,0.3297815679294108
michaelov_2024,michaelov_TP32,The wealthy child went to a private school,BC,school,12.592222222222222,1.7219850745614231
michaelov_2024,michaelov_TP32,The whole town came to hear their mayor speak,BC,speak,-2.2555555555555555,-0.43275380187169943
michaelov_2024,michaelov_TP32,The young girl passed her friend a note,BC,note,14.785555555555554,2.0402859457788876
michaelov_2024,michaelov_TP32,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's shrine,Rel,shrine,-7.2588888888888885,-1.158847430591175
michaelov_2024,michaelov_TP32,They sent the kids with measles home from school because they were infectious,Rel,infectious,2.77,0.2965647596868587
michaelov_2024,michaelov_TP32,"They've been living together for a long time, but don't think they're actually happy",Unrel,happy,-0.18555555555555553,-0.13235130791114363
michaelov_2024,michaelov_TP32,"Trying to evade their captors, the escaped prisoners of war lived in constant size",Implaus,size,4.264444444444444,0.513441493115172
michaelov_2024,michaelov_TP32,Vic asked her to repeat what she had uttered,Rel,uttered,7.79,1.0250770880356463
michaelov_2024,michaelov_TP32,Water was leaking out from the hole in the ceiling,Rel,ceiling,-11.899999999999999,-1.832374654033602
michaelov_2024,michaelov_TP32,We finally got a decent picture on the TV after an hour of adjusting the wires,Rel,wires,6.666666666666667,0.8620567330200146
michaelov_2024,michaelov_TP32,"When Diane heard the shark warning, she swam as fast as she could for safety",Unrel,safety,19.825555555555557,2.77170071368285
michaelov_2024,michaelov_TP32,"When he got home from work on the construction site, his clothes were always torn",Unrel,torn,13.911111111111111,1.9133848385609828
michaelov_2024,michaelov_TP32,"When the little girl saw the big dog lumbering towards her, she began to attend",Implaus,attend,-5.045555555555556,-0.8376441198185356
michaelov_2024,michaelov_TP32,When the shooting started they ran for help,Unrel,help,7.931111111111111,1.0455554115638217
michaelov_2024,michaelov_TP32,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour puppy",Implaus,puppy,0.3877777777777778,-0.04914804066280936
michaelov_2024,michaelov_TP32,When they were in London they visited Buckingham bait,Implaus,bait,0.10999999999999997,-0.08945970115134343
michaelov_2024,michaelov_TP32,"When traveling, Roger prefers to stick to major airlines",Unrel,airlines,2.961111111111111,0.3242991821029701
michaelov_2024,michaelov_TP32,"When you go to bed, turn off the lamp",Rel,lamp,11.038888888888888,1.4965622691095404
michaelov_2024,michaelov_TP32,"While hemming a pair of pants, Bridget accidentally dropped her pin",Rel,pin,8.34,1.1048941758029438
michaelov_2024,michaelov_TP33,"After a week, they gave up on the missing hikers and called off the hunt",Rel,hunt,-4.975555555555555,-0.8274855813754249
michaelov_2024,michaelov_TP33,"After swimming the English Channel, Bonita was cold and completely exhausted",BC,exhausted,-5.366666666666666,-0.8842443993432808
michaelov_2024,michaelov_TP33,"After the divorce, she had to move out of the expensive house to an apartment that was affordable",Rel,affordable,4.352222222222222,0.5261799778295487
michaelov_2024,michaelov_TP33,"After the flood, the house smelled of mildew and everything in it was ruined",BC,ruined,3.502222222222222,0.4028262967346345
michaelov_2024,michaelov_TP33,"After the most recent price increase, the small business owner decided to order his office supplies from another country",Unrel,country,-4.181111111111111,-0.7121942323782176
michaelov_2024,michaelov_TP33,"All of armed services will admit women, but females are barred from ships",Unrel,ships,2.7866666666666666,0.29898345931617076
michaelov_2024,michaelov_TP33,"Alone in the canyon, he was so spooked he was scared by his own shadow",BC,shadow,7.897777777777778,1.0407180123051976
michaelov_2024,michaelov_TP33,Andrew was glad that the meeting was very pale,Implaus,pale,-7.954444444444444,-1.2597878284544644
michaelov_2024,michaelov_TP33,At night they often took a short swim,Unrel,swim,-11.725555555555555,-1.8070589312468026
michaelov_2024,michaelov_TP33,"At that time, the boys lived down by the river in a hut",BC,hut,8.763333333333334,1.1663291463874697
michaelov_2024,michaelov_TP33,"Barry has considered proposing to his girlfriend, but he wants to wait until he is older",Unrel,older,-4.135555555555555,-0.705583120058098
michaelov_2024,michaelov_TP33,Betsy could never tell a ditch,Implaus,ditch,3.3400000000000003,0.37928428700933065
michaelov_2024,michaelov_TP33,Dennis the Menance was known for making apples,Implaus,apples,-8.54888888888889,-1.3460547818999273
michaelov_2024,michaelov_TP33,"Down in the basement, Steve and Robert were playing poker",Rel,poker,4.225555555555555,0.5077978606467772
michaelov_2024,michaelov_TP33,"During the summer, the children hung out at the gown",Implaus,gown,-0.7744444444444443,-0.21781202814683584
michaelov_2024,michaelov_TP33,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were female",Unrel,female,4.35,0.5258574845456404
michaelov_2024,michaelov_TP33,Every spring they held the annual disorder,Implaus,disorder,6.347777777777778,0.8157789467791775
michaelov_2024,michaelov_TP33,Everyone on the scene gathered around to look at the accident,BC,accident,-2.5033333333333334,-0.4687118030274719
michaelov_2024,michaelov_TP33,Five ships did not survive the eyes,Implaus,eyes,-0.8488888888888889,-0.22861555315776302
michaelov_2024,michaelov_TP33,"Flying low above her, Bernice could hear the bees",Unrel,bees,-6.906666666666666,-1.1077322450917138
michaelov_2024,michaelov_TP33,"From her house a half mile away, Diana could still hear the loud cheers coming from the stands",Rel,stands,-0.8999999999999999,-0.23603289868765326
michaelov_2024,michaelov_TP33,George must keep his pet on a leash,BC,leash,18.663333333333334,2.6030367261988236
michaelov_2024,michaelov_TP33,He bought it without even asking the helicopters,Implaus,helicopters,-11.758888888888889,-1.8118963305054268
michaelov_2024,michaelov_TP33,"He didn't have time to file everything on his desk, so he organized it into two cartoons",Implaus,cartoons,0.6666666666666666,-0.008675133532321166
michaelov_2024,michaelov_TP33,He didn't have to spend much money on the car because he found an incredible bargain,Rel,bargain,-1.0144444444444445,-0.2526413028089293
michaelov_2024,michaelov_TP33,He tinkered with the engine every weekend until it was absolutely correct,Rel,correct,-0.22888888888888895,-0.13863992694735497
michaelov_2024,michaelov_TP33,He took a job training dogs for the disabled,Unrel,disabled,5.665555555555555,0.7167735086193378
michaelov_2024,michaelov_TP33,He was afraid that doing drugs would damage his mind,Rel,mind,0.6044444444444443,-0.017704945481752804
michaelov_2024,michaelov_TP33,"He was desperate for a job, so finally took something doing door to door solicitation",Rel,solicitation,-0.15555555555555556,-0.12799764857838197
michaelov_2024,michaelov_TP33,He was hired for the job because of his fresh new image,Rel,image,2.3233333333333333,0.23174360962129598
michaelov_2024,michaelov_TP33,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major pillow",Implaus,pillow,-8.321111111111112,-1.3129992202993295
michaelov_2024,michaelov_TP33,His boss refused to give him a raise,BC,raise,4.342222222222222,0.5247287580519616
michaelov_2024,michaelov_TP33,"His first film was a failure, but he learned some techniques in that first umbrella",Implaus,umbrella,-6.449999999999999,-1.0414598752485638
michaelov_2024,michaelov_TP33,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his marriage",Unrel,marriage,11.258888888888889,1.5284891042164594
michaelov_2024,michaelov_TP33,I don't know why people like to see their initials in ink,Rel,ink,10.366666666666667,1.3990080507272882
michaelov_2024,michaelov_TP33,"In the best part of the movie, the hero has to impersonate the business",Implaus,business,-4.897777777777778,-0.8161983164386354
michaelov_2024,michaelov_TP33,"In the window, they posted the hours they were open for service",Rel,service,3.4255555555555555,0.39170027843979915
michaelov_2024,michaelov_TP33,It took a week to get his car fixed because the parts were out of stock,BC,stock,-1.2077777777777776,-0.280698218508949
michaelov_2024,michaelov_TP33,It's hard to admit when one is incorrect,Rel,incorrect,-0.5777777777777778,-0.18927137252095375
michaelov_2024,michaelov_TP33,Jason was disappointed when the other scouts scared off the elk by loudly beating the diamond,Implaus,diamond,-8.723333333333334,-1.3713705046867268
michaelov_2024,michaelov_TP33,Jennifer disliked walking under the trees at the edge of the park because they were always full of weekends,Implaus,weekends,-3.954444444444445,-0.6792999174195739
michaelov_2024,michaelov_TP33,John was disappointed to discover a scratch on his new watch,Unrel,watch,6.336666666666667,0.8141664803596361
michaelov_2024,michaelov_TP33,Josie found she could not bend the elbow of her broken arm,BC,arm,-8.067777777777778,-1.2762349859337863
michaelov_2024,michaelov_TP33,Kevin propped his head up with a pillow as he basked in the hot size,Implaus,size,2.1888888888888887,0.21223276594484547
michaelov_2024,michaelov_TP33,"Looking for bats, Karen descended into the depths of the doll",Implaus,doll,-1.5144444444444443,-0.32520229168829057
michaelov_2024,michaelov_TP33,"Mark liked the older houses, but Susan wanted to buy one that was new and expensive",Unrel,expensive,-8.54,-1.344764808764294
michaelov_2024,michaelov_TP33,Michael could hear the bells ringing in the tower of the deer,Implaus,deer,2.881111111111111,0.3126894238822724
michaelov_2024,michaelov_TP33,Most shark attacks occur very close to land,Rel,land,-13.823333333333332,-2.1114925912562117
michaelov_2024,michaelov_TP33,Norton hates getting up on winter mornings because it is always dark,Unrel,dark,-5.17,-0.8557037437173988
michaelov_2024,michaelov_TP33,Our guests should be arriving shortly,Rel,shortly,0.8500000000000001,0.017930562390111333
michaelov_2024,michaelov_TP33,"Outside, Cora could hear the running river",Rel,river,5.561111111111111,0.701616324275649
michaelov_2024,michaelov_TP33,"Penelope started to assemble her new bicycle, but was missing the wheels",BC,wheels,-7.083333333333333,-1.1333704611624213
michaelov_2024,michaelov_TP33,Perry heard a grinding noise coming from his cure,Implaus,cure,-3.7333333333333334,-0.6472118356707006
michaelov_2024,michaelov_TP33,"Rushing out, he forgot to take his jacket",BC,jacket,-4.3966666666666665,-0.74347608091732
michaelov_2024,michaelov_TP33,Sam knew that rain was coming because he could smell it in the robbery,Implaus,robbery,7.065555555555555,0.9199442774815494
michaelov_2024,michaelov_TP33,Sharon was sad that she had lost her takeoff,Implaus,takeoff,-6.254444444444444,-1.0130804662646358
michaelov_2024,michaelov_TP33,She flew in late last night and really didn't get much dinner,Unrel,dinner,-4.945555555555555,-0.8231319220426632
michaelov_2024,michaelov_TP33,"She had the data to back up everything she said, so the hostile questions did not shake her opinion",Unrel,opinion,1.26,0.07743057327118759
michaelov_2024,michaelov_TP33,She poured water on the dishes,Unrel,dishes,-1.751111111111111,-0.3595478264245216
michaelov_2024,michaelov_TP33,She was unsure how the book would sell,Unrel,sell,-1.1266666666666667,-0.26892721364629707
michaelov_2024,michaelov_TP33,"Some of his jokes were crummy, but those one-liners were torn",Implaus,torn,-3.3255555555555554,-0.5880343180735327
michaelov_2024,michaelov_TP33,Steve skipped his annual checkup for another year,BC,year,11.83,1.6113698781808856
michaelov_2024,michaelov_TP33,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars",BC,scars,-14.693333333333335,-2.237748711906301
michaelov_2024,michaelov_TP33,The agent was sent to South America on a secret mission,BC,mission,-2.3444444444444446,-0.4456535332280304
michaelov_2024,michaelov_TP33,The bad boy was sent to his dusk,Implaus,dusk,-0.6366666666666667,-0.197817444544523
michaelov_2024,michaelov_TP33,The boy scouts started a long hike through the forest after having a big meeting,Unrel,meeting,-0.31,-0.15041093181000692
michaelov_2024,michaelov_TP33,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately endangered",Implaus,endangered,-2.2788888888888885,-0.4361399813527363
michaelov_2024,michaelov_TP33,The cigar burned a hole in the chaos,Implaus,chaos,5.432222222222222,0.6829117138089692
michaelov_2024,michaelov_TP33,The conductor gave detailed instructions to the choir,Rel,choir,-4.066666666666666,-0.6955858282569415
michaelov_2024,michaelov_TP33,The conductor had no idea that the train had been boarded by a known convict,Rel,convict,7.77,1.022174648480472
michaelov_2024,michaelov_TP33,The dispute was settled by a third vote,Unrel,vote,0.708888888888889,-0.0025477611380639656
michaelov_2024,michaelov_TP33,The doctor told him his headaches were due to stress,BC,stress,2.2933333333333334,0.22738995028853431
michaelov_2024,michaelov_TP33,The dough was put in the hot project,Implaus,project,-1.7855555555555556,-0.36454647232509985
michaelov_2024,michaelov_TP33,The federal agents examined the hundred dollar bill with a microscope to see if it was genuine,Rel,genuine,8.464444444444446,1.1229537997018073
michaelov_2024,michaelov_TP33,The fertilizer enriched the plants,Unrel,plants,-4.933333333333334,-0.8213582089811678
michaelov_2024,michaelov_TP33,The final score of the game was bugs,Implaus,bugs,-8.957777777777778,-1.4053935461390494
michaelov_2024,michaelov_TP33,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very rare,BC,rare,-3.118888888888889,-0.5580424426700633
michaelov_2024,michaelov_TP33,"The government controlled the news media, so most of the reports from the war zone were wrong",Unrel,wrong,-7.688888888888889,-1.2212498810274257
michaelov_2024,michaelov_TP33,"The groups in the parade walked by slowly, each waving their banners",Unrel,banners,-2.227777777777778,-0.42872263582284603
michaelov_2024,michaelov_TP33,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be chilly",Implaus,chilly,-7.713333333333334,-1.2247973071504168
michaelov_2024,michaelov_TP33,The inspector from the health department found a roach in a very expensive meal,Unrel,meal,6.453333333333333,0.8310973777648204
michaelov_2024,michaelov_TP33,The journal issue that has the new article about diseases of the eye is still in stores,Unrel,stores,5.985555555555555,0.763212541502129
michaelov_2024,michaelov_TP33,The kitten waited patiently because behind the refrigerator was a savior,Implaus,savior,4.217777777777778,0.5066691341530983
michaelov_2024,michaelov_TP33,The little girl kept a lock on her diary,BC,diary,-6.651111111111111,-1.0706455174422624
michaelov_2024,michaelov_TP33,The little girl pulled on the rubber band to see how far it would extend,Rel,extend,-7.617777777777778,-1.2109300959423612
michaelov_2024,michaelov_TP33,"The little girl was very sick, but unfortunately there was no hospital",Unrel,hospital,-3.151111111111111,-0.5627185952867333
michaelov_2024,michaelov_TP33,"The meteor shower should have been spectacular, but the city lights blocked the view",BC,view,-5.501111111111111,-0.9037552430197314
michaelov_2024,michaelov_TP33,"The new dress was very pretty, but it was cut from an unusual pattern",Unrel,pattern,-11.643333333333334,-1.7951266797421968
michaelov_2024,michaelov_TP33,The nurse brought him a glass of juice and his medicine,BC,medicine,-1.0844444444444445,-0.26279984125203987
michaelov_2024,michaelov_TP33,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or abstract",Unrel,abstract,-4.047777777777778,-0.6928446353437212
michaelov_2024,michaelov_TP33,The paramedics on the scene helped the passengers after the big car exploded,Unrel,exploded,-2.3044444444444445,-0.43984865411768154
michaelov_2024,michaelov_TP33,The pilot spoke to an air traffic controller just before the crash,BC,crash,10.284444444444444,1.387075799222682
michaelov_2024,michaelov_TP33,The princess wore a sound,Implaus,sound,1.52,0.11516228748845547
michaelov_2024,michaelov_TP33,The rangers say that somewhere in the state park is a cub,Rel,cub,0.3299999999999999,-0.05753286604442446
michaelov_2024,michaelov_TP33,The restaurant will reopen with new management,BC,management,-10.744444444444445,-1.6646781464013005
michaelov_2024,michaelov_TP33,The salesman made the mistake of talking down to Jane because he thought she was poor,Unrel,poor,-6.007777777777778,-0.9772837117508176
michaelov_2024,michaelov_TP33,The soldiers had special night vision goggles so they could see the enemy,BC,enemy,7.720000000000001,1.014918549592536
michaelov_2024,michaelov_TP33,The teacher was not looking forward to another year of school,BC,school,1.2155555555555557,0.07098070759302216
michaelov_2024,michaelov_TP33,The tip of the knife was pointed,Rel,pointed,4.742222222222222,0.5827775491554505
michaelov_2024,michaelov_TP33,The wealthy author always points out that she wrote four novels before one was banned,Unrel,banned,-5.382222222222222,-0.8865018523306387
michaelov_2024,michaelov_TP33,The wealthy child went to a private college,Rel,college,5.226666666666667,0.653081085047454
michaelov_2024,michaelov_TP33,The whole town came to hear their mayor resign,Unrel,resign,1.241111111111111,0.07468938035796727
michaelov_2024,michaelov_TP33,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians,Implaus,pedestrians,-4.2155555555555555,-0.7171928782787957
michaelov_2024,michaelov_TP33,The young girl passed her friend a mechanic,Implaus,mechanic,0.5966666666666667,-0.018833671975431742
michaelov_2024,michaelov_TP33,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's bicycle,Implaus,bicycle,0.7055555555555555,-0.0030315010639264017
michaelov_2024,michaelov_TP33,They sent the kids with measles home from school because they were contagious,BC,contagious,-6.188888888888888,-1.0035669143893415
michaelov_2024,michaelov_TP33,"They've been living together for a long time, but don't think they're actually people",Implaus,people,0.02333333333333332,-0.10203693922376604
michaelov_2024,michaelov_TP33,"Trying to evade their captors, the escaped prisoners of war lived in constant terror",Rel,terror,-1.7766666666666666,-0.36325649918946673
michaelov_2024,michaelov_TP33,Vic asked her to repeat what she had vanished,Implaus,vanished,9.918888888888889,1.3340256540197712
michaelov_2024,michaelov_TP33,Water was leaking out from the hole in the reward,Implaus,reward,1.1833333333333333,0.0663045549763522
michaelov_2024,michaelov_TP33,We finally got a decent picture on the TV after an hour of adjusting the contrast,Unrel,contrast,-0.2922222222222222,-0.14783098553874072
michaelov_2024,michaelov_TP33,"When Diane heard the shark warning, she swam as fast as she could for shore",BC,shore,0.2333333333333334,-0.07156132389443429
michaelov_2024,michaelov_TP33,"When he got home from work on the construction site, his clothes were always sick",Implaus,sick,6.207777777777777,0.7954618698929562
michaelov_2024,michaelov_TP33,"When the little girl saw the big dog lumbering towards her, she began to flee",Rel,flee,15.715555555555556,2.1752493850945
michaelov_2024,michaelov_TP33,When the shooting started they ran for convenience,Implaus,convenience,4.9911111111111115,0.6188967969531772
michaelov_2024,michaelov_TP33,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour van",Rel,van,7.613333333333333,0.9994388719649386
michaelov_2024,michaelov_TP33,When they were in London they visited Buckingham castle,Rel,castle,0.19888888888888898,-0.0765599697950125
michaelov_2024,michaelov_TP33,"When traveling, Roger prefers to stick to major roads",BC,roads,0.2611111111111111,-0.06753015784558089
michaelov_2024,michaelov_TP33,"When you go to bed, turn off the stereo",Unrel,stereo,-1.1244444444444444,-0.26860472036238875
michaelov_2024,michaelov_TP33,"While hemming a pair of pants, Bridget accidentally dropped her glasses",Unrel,glasses,-0.6666666666666667,-0.20217110387728465
michaelov_2024,michaelov_TP34,"After a week, they gave up on the missing hikers and called off the search",BC,search,7.696666666666666,1.0115323701114989
michaelov_2024,michaelov_TP34,"After swimming the English Channel, Bonita was cold and completely beat",Rel,beat,-7.845555555555555,-1.2439856575429589
michaelov_2024,michaelov_TP34,"After the divorce, she had to move out of the expensive house to an apartment that was fired",Implaus,fired,-3.5688888888888886,-0.6233473326614885
michaelov_2024,michaelov_TP34,"After the flood, the house smelled of mildew and everything in it was damp",Unrel,damp,1.1811111111111112,0.06598206169244393
michaelov_2024,michaelov_TP34,"After the most recent price increase, the small business owner decided to order his office supplies from another company",BC,company,8.53111111111111,1.1326285982190551
michaelov_2024,michaelov_TP34,"All of armed services will admit women, but females are barred from combat",BC,combat,1.051111111111111,0.04711620458380998
michaelov_2024,michaelov_TP34,Andrew was glad that the meeting was very brief,Rel,brief,-1.2944444444444445,-0.29327545658137166
michaelov_2024,michaelov_TP34,At night they often took a short walk,BC,walk,1.2744444444444443,0.07952677961659134
michaelov_2024,michaelov_TP34,"Barry has considered proposing to his girlfriend, but he wants to wait until he is ready",BC,ready,7.335555555555555,0.9591272114764045
michaelov_2024,michaelov_TP34,Betsy could never tell a fib,Rel,fib,-2.572222222222222,-0.4787090948286282
michaelov_2024,michaelov_TP34,Dennis the Menance was known for making mischief,Rel,mischief,13.315555555555555,1.8269566384735656
michaelov_2024,michaelov_TP34,"Down in the basement, Steve and Robert were playing banners",Implaus,banners,-7.022222222222222,-1.124501895854944
michaelov_2024,michaelov_TP34,"During the summer, the children hung out at the pool",BC,pool,-0.5233333333333333,-0.18137028706520106
michaelov_2024,michaelov_TP34,Eva turned down the heat and left the sauce on the stove to cook,Rel,cook,-10.828888888888889,-1.6769328911898147
michaelov_2024,michaelov_TP34,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were young",BC,young,3.8122222222222226,0.44781410983983855
michaelov_2024,michaelov_TP34,Every spring they held the annual dance,Rel,dance,-4.145555555555556,-0.7070343398356853
michaelov_2024,michaelov_TP34,Everyone on the scene gathered around to look at the celebrity,Unrel,celebrity,4.02,0.47796723188526197
michaelov_2024,michaelov_TP34,Five ships did not survive the storm,BC,storm,0.3755555555555555,-0.050921753724304866
michaelov_2024,michaelov_TP34,"Flying low above her, Bernice could hear the arena",Implaus,arena,-4.524444444444445,-0.7620194447420456
michaelov_2024,michaelov_TP34,"From her house a half mile away, Diana could still hear the loud cheers coming from the parade",Unrel,parade,-10.187777777777777,-1.583893578782278
michaelov_2024,michaelov_TP34,George must keep his pet on a chain,Rel,chain,1.51,0.11371106771086825
michaelov_2024,michaelov_TP34,George was born into a wealthy family and has no idea what it's like to be poor,BC,poor,-1.1688888888888889,-0.2750545860405542
michaelov_2024,michaelov_TP34,"Grinning wherever he went, it was easy to tell that Carl was proud of his new gold trophy",Rel,trophy,3.7944444444444443,0.44523416356857237
michaelov_2024,michaelov_TP34,He bought it without even asking the cost,Rel,cost,-2.3,-0.43920366754986484
michaelov_2024,michaelov_TP34,"He didn't have time to file everything on his desk, so he organized it into two piles",BC,piles,-3.0044444444444443,-0.5414340385487872
