dataset,stim_id,stim,stim_lower,critical_word
ryskin_2021,288,A new gravitational theory was proposed by an eminent campaign,a new gravitational theory was proposed by an eminent campaign,campaign
ryskin_2021,289,A soldier fighting for the highest bidder is a mercenaries,a soldier fighting for the highest bidder is a mercenaries,mercenaries
ryskin_2021,290,A syllogism is a common form of a deductive inference,a syllogism is a common form of a deductive inference,inference
ryskin_2021,291,"After hours of playing, the guitarists fingertips developed a pasture","after hours of playing, the guitarists fingertips developed a pasture",pasture
ryskin_2021,292,After my root canal the dentist prescribed a pain medication,after my root canal the dentist prescribed a pain medication,medication
ryskin_2021,293,"After she deceived her mother, she had a guilty consciousness","after she deceived her mother, she had a guilty consciousness",consciousness
ryskin_2021,294,"After the Holocaust, German history could never escape this antidote","after the holocaust, german history could never escape this antidote",antidote
ryskin_2021,295,Agriculture in this desert would be impossible without this caption,agriculture in this desert would be impossible without this caption,caption
ryskin_2021,296,An intense tension headache can be mistaken for a migraines,an intense tension headache can be mistaken for a migraines,migraines
ryskin_2021,297,Apply this eyeliner and brush your lashes with this masquerade,apply this eyeliner and brush your lashes with this masquerade,masquerade
ryskin_2021,298,Blackmail is just one of many weapons in this arsenals,blackmail is just one of many weapons in this arsenals,arsenals
ryskin_2021,299,Blizzards are deadly hazards for explorers on an arctic expeditions,blizzards are deadly hazards for explorers on an arctic expeditions,expeditions
ryskin_2021,300,"Candidates must be citizens, but that is the only altitude","candidates must be citizens, but that is the only altitude",altitude
ryskin_2021,301,Capture or kill the wanted criminal to collect a boundary,capture or kill the wanted criminal to collect a boundary,boundary
ryskin_2021,302,Cats were the only company for this lonely old spinster,cats were the only company for this lonely old spinster,spinster
ryskin_2021,303,Champagne was once reserved exclusively for the royalty and nobilities,champagne was once reserved exclusively for the royalty and nobilities,nobilities
ryskin_2021,304,Claiming two wrongs make a right is a common excursion,claiming two wrongs make a right is a common excursion,excursion
ryskin_2021,305,Clownfish have evolved invulnerability to the poison tentacles of ornaments,clownfish have evolved invulnerability to the poison tentacles of ornaments,ornaments
ryskin_2021,306,"Considering my previous experiences, I had a rather low expectations","considering my previous experiences, i had a rather low expectations",expectations
ryskin_2021,307,"Despite technological advances, wars cannot be won without an infantries","despite technological advances, wars cannot be won without an infantries",infantries
ryskin_2021,308,"Disgusted, she pulled away from his touch with a shudder","disgusted, she pulled away from his touch with a shudder",shudder
ryskin_2021,309,Dont call it a prison; call it a correctional fallacy,dont call it a prison; call it a correctional fallacy,fallacy
ryskin_2021,310,"Each winter evening, the family gathers around a warm alteration","each winter evening, the family gathers around a warm alteration",alteration
ryskin_2021,311,Edith Piafs extraordinary singing career was begun in a cabaret,edith piafs extraordinary singing career was begun in a cabaret,cabaret
ryskin_2021,312,"For lunch, she had brought tomato soup in a thermos","for lunch, she had brought tomato soup in a thermos",thermos
ryskin_2021,313,Handling the rough wooden plank gave the woman a spinster,handling the rough wooden plank gave the woman a spinster,spinster
ryskin_2021,314,He denounced the novels film adaptation as a complete diploma,he denounced the novels film adaptation as a complete diploma,diploma
ryskin_2021,315,He had a short attention span and needed constant stimulations,he had a short attention span and needed constant stimulations,stimulations
ryskin_2021,316,He had sprinted and was still sweating from this cardinal,he had sprinted and was still sweating from this cardinal,cardinal
ryskin_2021,317,"He idolized her, and her self-esteem benefited from this synthesizer","he idolized her, and her self-esteem benefited from this synthesizer",synthesizer
ryskin_2021,318,"He soon backed away, sensing he had crossed a boundaries","he soon backed away, sensing he had crossed a boundaries",boundaries
ryskin_2021,319,His office is down at the end of this corridors,his office is down at the end of this corridors,corridors
ryskin_2021,320,His personality was dramatically altered after acquiring this brain lesion,his personality was dramatically altered after acquiring this brain lesion,lesion
ryskin_2021,321,I blacked out and was confused when I regained conscience,i blacked out and was confused when i regained conscience,conscience
ryskin_2021,322,I control my fate; I dont have a predetermined density,i control my fate; i dont have a predetermined density,density
ryskin_2021,323,"In the nineties, the Rugrats was a very popular cartoon","in the nineties, the rugrats was a very popular cartoon",cartoon
ryskin_2021,324,"Incensed at the captain, the crew staged a full-scale correlation","incensed at the captain, the crew staged a full-scale correlation",correlation
ryskin_2021,325,"Intestinal problems may indicate a tapeworm, a type of density","intestinal problems may indicate a tapeworm, a type of density",density
ryskin_2021,326,"Like the IRS and FBI, CIA is another three-letter inebriation","like the irs and fbi, cia is another three-letter inebriation",inebriation
ryskin_2021,327,Marie Curie died of exposure to radiation from this radius,marie curie died of exposure to radiation from this radius,radius
ryskin_2021,328,Medics cleaned and bandaged the wound to prevent an infections,medics cleaned and bandaged the wound to prevent an infections,infections
ryskin_2021,329,My back was so tense I really needed a massages,my back was so tense i really needed a massages,massages
ryskin_2021,330,No light escapes the black hole once within this cabaret,no light escapes the black hole once within this cabaret,cabaret
ryskin_2021,331,Old car engines mixed fuel and air in a callus,old car engines mixed fuel and air in a callus,callus
ryskin_2021,332,On the mountaintop we felt dizzy because of this altitudes,on the mountaintop we felt dizzy because of this altitudes,altitudes
ryskin_2021,333,"Once Faust signed, he was doomed to this eternal inference","once faust signed, he was doomed to this eternal inference",inference
ryskin_2021,334,Pikemen can be an effective defense against a charging cavalry,pikemen can be an effective defense against a charging cavalry,cavalry
ryskin_2021,335,Political corruption and economic hardship fueled a growing anti-government sediment,political corruption and economic hardship fueled a growing anti-government sediment,sediment
ryskin_2021,336,Romeo longingly admired Juliet as she stood on this balconies,romeo longingly admired juliet as she stood on this balconies,balconies
ryskin_2021,337,Rupert Murdoch is the owner of a vast media meditation,rupert murdoch is the owner of a vast media meditation,meditation
ryskin_2021,338,Senator McCarthy accused the screenwriter of being a Communist fallacy,senator mccarthy accused the screenwriter of being a communist fallacy,fallacy
ryskin_2021,339,She danced with an elegant masked gentleman at that masquerade,she danced with an elegant masked gentleman at that masquerade,masquerade
ryskin_2021,340,"She didnt answer the phone, so I left a message","she didnt answer the phone, so i left a message",message
ryskin_2021,341,"She lunged towards his neck, going right for the juggler","she lunged towards his neck, going right for the juggler",juggler
ryskin_2021,342,She saved him from the poison by administering an anecdote,she saved him from the poison by administering an anecdote,anecdote
ryskin_2021,343,She scolded the child for running backwards up an escalator,she scolded the child for running backwards up an escalator,escalator
ryskin_2021,344,She was vaccinated so her body would developed a cartoon,she was vaccinated so her body would developed a cartoon,cartoon
ryskin_2021,345,Soda cans and tin foil are both made of alumni,soda cans and tin foil are both made of alumni,alumni
ryskin_2021,346,Some controversial stem cell research requires a fertilized human embargo,some controversial stem cell research requires a fertilized human embargo,embargo
ryskin_2021,347,Statisticians emphasize that causation is not implied by a coronation,statisticians emphasize that causation is not implied by a coronation,coronation
ryskin_2021,348,That white dog with little black spots is an umpire,that white dog with little black spots is an umpire,umpire
ryskin_2021,349,The Caribbean cruise package includes this kayaking and snorkeling excursion,the caribbean cruise package includes this kayaking and snorkeling excursion,excursion
ryskin_2021,350,The Christmas tree was decorated with many shining glass armaments,the christmas tree was decorated with many shining glass armaments,armaments
ryskin_2021,351,The United States has a large stockpile of nuclear armaments,the united states has a large stockpile of nuclear armaments,armaments
ryskin_2021,352,The afternoon showing cost less because it was a sentiment,the afternoon showing cost less because it was a sentiment,sentiment
ryskin_2021,353,The archeologists found the mummy of a young Egyptian pharaoh,the archeologists found the mummy of a young egyptian pharaoh,pharaoh
ryskin_2021,354,The artist achieved eternal fame despite not seeking this dilation,the artist achieved eternal fame despite not seeking this dilation,dilation
ryskin_2021,355,The bleach is too concentrated and requires a one-in-five dilutions,the bleach is too concentrated and requires a one-in-five dilutions,dilutions
ryskin_2021,356,The casket was carried to the cemetery in a hearses,the casket was carried to the cemetery in a hearses,hearses
ryskin_2021,357,The castle wall was adorned with a beautiful woven abbreviation,the castle wall was adorned with a beautiful woven abbreviation,abbreviation
ryskin_2021,358,The cause of death must be determined by a dynasty,the cause of death must be determined by a dynasty,dynasty
ryskin_2021,359,The celebrating couple joyfully popped open a bottle of champagne,the celebrating couple joyfully popped open a bottle of champagne,champagne
ryskin_2021,360,The child wore a glittery crown with a pink rhino,the child wore a glittery crown with a pink rhino,rhino
ryskin_2021,361,"The circus featured an acrobat, a clown, and a jugular","the circus featured an acrobat, a clown, and a jugular",jugular
ryskin_2021,362,The coach scolded the player for having a bad attitudes,the coach scolded the player for having a bad attitudes,attitudes
ryskin_2021,363,The college sent out a newsletter to all its dynamite,the college sent out a newsletter to all its dynamite,dynamite
ryskin_2021,364,The computer could read text aloud using a speech synthesizers,the computer could read text aloud using a speech synthesizers,synthesizers
ryskin_2021,365,The congregation listens to a sermon delivered by a pastors,the congregation listens to a sermon delivered by a pastors,pastors
ryskin_2021,366,The crowded urban neighborhood had a very high population density,the crowded urban neighborhood had a very high population density,density
ryskin_2021,367,The dentist congratulated me on not having a single cavity,the dentist congratulated me on not having a single cavity,cavity
ryskin_2021,368,The devout Christian girl travelled to India as a missionary,the devout christian girl travelled to india as a missionary,missionary
ryskin_2021,369,The flooded river fertilized the fields with a rich sentiment,the flooded river fertilized the fields with a rich sentiment,sentiment
ryskin_2021,370,The flute player nervously prepared an excerpt for an addition,the flute player nervously prepared an excerpt for an addition,addition
ryskin_2021,371,The goddess refused to be bested by a mere mortals,the goddess refused to be bested by a mere mortals,mortals
ryskin_2021,372,The heat felt even worse because of all this catalyst,the heat felt even worse because of all this catalyst,catalyst
ryskin_2021,373,The herd of cows was out grazing in a pastures,the herd of cows was out grazing in a pastures,pastures
ryskin_2021,374,The hostess greeted her guests with a light social peasantry,the hostess greeted her guests with a light social peasantry,peasantry
ryskin_2021,375,The king knelt to be crowned at an official correlation,the king knelt to be crowned at an official correlation,correlation
ryskin_2021,376,The lecherous satyr chased after a beautiful lithe wood nymphs,the lecherous satyr chased after a beautiful lithe wood nymphs,nymphs
ryskin_2021,377,The low intensity workout compensated by having a long duration,the low intensity workout compensated by having a long duration,duration
ryskin_2021,378,The mason built his own house of brick and mortars,the mason built his own house of brick and mortars,mortars
ryskin_2021,379,The monk sat quietly and fell into a deep meditation,the monk sat quietly and fell into a deep meditation,meditation
ryskin_2021,380,The moth attracted a mate by releasing a potent pheromone,the moth attracted a mate by releasing a potent pheromone,pheromone
ryskin_2021,381,The museum pass provides five dollars off of each admonition,the museum pass provides five dollars off of each admonition,admonition
ryskin_2021,382,The napalm turned the luscious forest into a fiery inference,the napalm turned the luscious forest into a fiery inference,inference
ryskin_2021,383,The powerful cheetah sprinted in pursuit of a baby gazelles,the powerful cheetah sprinted in pursuit of a baby gazelles,gazelles
ryskin_2021,384,The preacher believed drunkenness was the cause of much irrigation,the preacher believed drunkenness was the cause of much irrigation,irrigation
ryskin_2021,385,The president of the college handed each graduate a diplomat,the president of the college handed each graduate a diplomat,diplomat
ryskin_2021,386,The princess arrived at the ball in a horse-drawn carriage,the princess arrived at the ball in a horse-drawn carriage,carriage
ryskin_2021,387,The pseudoscience of inferring personality from skull measurements is phrenologies,the pseudoscience of inferring personality from skull measurements is phrenologies,phrenologies
ryskin_2021,388,The reagents reacted faster in the presence of a catalyst,the reagents reacted faster in the presence of a catalyst,catalyst
ryskin_2021,389,The rice was spiced with a pinch of that sapphire,the rice was spiced with a pinch of that sapphire,sapphire
ryskin_2021,390,The sailors feared the harsh discipline of this ship caption,the sailors feared the harsh discipline of this ship caption,caption
ryskin_2021,391,The scientist designed an experiment to test a controversial hypotenuse,the scientist designed an experiment to test a controversial hypotenuse,hypotenuse
ryskin_2021,392,The sermon denounced pride and extolled the virtue of humidity,the sermon denounced pride and extolled the virtue of humidity,humidity
ryskin_2021,393,The slogan change was a focus of that presidential damnation,the slogan change was a focus of that presidential damnation,damnation
ryskin_2021,394,The soldier rammed gunpowder down the barrel of a muskets,the soldier rammed gunpowder down the barrel of a muskets,muskets
ryskin_2021,395,The storyteller could turn any incident into an amusing anecdotes,the storyteller could turn any incident into an amusing anecdotes,anecdotes
ryskin_2021,396,The student had his editorial published in a local pleasantry,the student had his editorial published in a local pleasantry,pleasantry
ryskin_2021,397,The student went to medical school to become a physicians,the student went to medical school to become a physicians,physicians
ryskin_2021,398,The study of sounds in language is known as phonology,the study of sounds in language is known as phonology,phonology
ryskin_2021,399,The sudden change in protocol had caused all this consternation,the sudden change in protocol had caused all this consternation,consternation
ryskin_2021,400,The teacher interrupted his sentence to make a grammatical corrections,the teacher interrupted his sentence to make a grammatical corrections,corrections
ryskin_2021,401,The teacher taught that subtraction was the opposite of addition,the teacher taught that subtraction was the opposite of addition,addition
ryskin_2021,402,"The three kings bore gifts of gold, myrrh, and frankincense","the three kings bore gifts of gold, myrrh, and frankincense",frankincense
ryskin_2021,403,"The whining alarm shut off, finally silencing this annoying distraction","the whining alarm shut off, finally silencing this annoying distraction",distraction
ryskin_2021,404,The woman brought her sick pet dog to a carton,the woman brought her sick pet dog to a carton,carton
ryskin_2021,405,"The zoo had two giraffes, an elephant, and a rhinestone","the zoo had two giraffes, an elephant, and a rhinestone",rhinestone
ryskin_2021,406,There is a beanbag toss game booth at this cardinal,there is a beanbag toss game booth at this cardinal,cardinal
ryskin_2021,407,This docile herbivorous aquatic mammal is known as a manatee,this docile herbivorous aquatic mammal is known as a manatee,manatee
ryskin_2021,408,"To make the car accelerate, press down on this pedals","to make the car accelerate, press down on this pedals",pedals
ryskin_2021,409,Two common semi-aquatic rodents are a beaver and a musket,two common semi-aquatic rodents are a beaver and a musket,musket
ryskin_2021,410,Up on the tree branch perched a bright red cardinals,up on the tree branch perched a bright red cardinals,cardinals
ryskin_2021,411,Use Pythagoras theorem to find the length of a cavalry,use pythagoras theorem to find the length of a cavalry,cavalry
ryskin_2021,412,You cannot buy Cuban cigars because there is an embargos,you cannot buy cuban cigars because there is an embargos,embargos
ryskin_2021,413,Yuan emperors were Mongolian because Kublai Khan founded this dynamite,yuan emperors were mongolian because kublai khan founded this dynamite,dynamite
ryskin_2021,414,Cant you just be quiet? she snapped revealing her irritation,cant you just be quiet? she snapped revealing her irritation,irritation
ryskin_2021,415,"After hours of playing, the guitarists fingertips developed a calluses","after hours of playing, the guitarists fingertips developed a calluses",calluses
ryskin_2021,416,"Candidates must be citizens, but that is the only stipulations","candidates must be citizens, but that is the only stipulations",stipulations
ryskin_2021,417,Dont call it a prison; call it a correctional mortal,dont call it a prison; call it a correctional mortal,mortal
ryskin_2021,418,He had sprinted and was still sweating from this exertions,he had sprinted and was still sweating from this exertions,exertions
ryskin_2021,419,That white dog with little black spots is a dalmations,that white dog with little black spots is a dalmations,dalmations
ryskin_2021,420,The archeologists found the mummy of a young Egyptian pheromone,the archeologists found the mummy of a young egyptian pheromone,pheromone
ryskin_2021,421,The bleach is too concentrated and requires a one-in-five dilution,the bleach is too concentrated and requires a one-in-five dilution,dilution
ryskin_2021,422,The goddess refused to be bested by a mere mortal,the goddess refused to be bested by a mere mortal,mortal
ryskin_2021,423,The printer needed more paper and a new ink carriage,the printer needed more paper and a new ink carriage,carriage
ryskin_2021,424,The student had his editorial published in a local gazettes,the student had his editorial published in a local gazettes,gazettes
ryskin_2021,425,"The three kings bore gifts of gold, myrrh, and Frankenstein","the three kings bore gifts of gold, myrrh, and frankenstein",Frankenstein
ryskin_2021,426,You cannot buy Cuban cigars because there is an embargo,you cannot buy cuban cigars because there is an embargo,embargo
ryskin_2021,427,Cant you just be quiet? she snapped revealing her irrigation,cant you just be quiet? she snapped revealing her irrigation,irrigation
ryskin_2021,428,Cats were the only company for this lonely old radium,cats were the only company for this lonely old radium,radium
ryskin_2021,429,Mediators prevented the dispute from escalating into a violent alteration,mediators prevented the dispute from escalating into a violent alteration,alteration
ryskin_2021,430,My back was so tense I really needed a message,my back was so tense i really needed a message,message
ryskin_2021,431,"Once Faust signed, he was doomed to this eternal damnation","once faust signed, he was doomed to this eternal damnation",damnation
ryskin_2021,432,Romeo longingly admired Juliet as she stood on this baloney,romeo longingly admired juliet as she stood on this baloney,baloney
ryskin_2021,433,She was vaccinated so her body would developed an immunity,she was vaccinated so her body would developed an immunity,immunity
ryskin_2021,434,That grenade explodes stronger than a stick of this dynamite,that grenade explodes stronger than a stick of this dynamite,dynamite
ryskin_2021,435,The Caribbean cruise package includes this kayaking and snorkeling irritation,the caribbean cruise package includes this kayaking and snorkeling irritation,irritation
ryskin_2021,436,The Christmas tree was decorated with many shining glass ornament,the christmas tree was decorated with many shining glass ornament,ornament
ryskin_2021,437,The cause of death must be determined by a coroner,the cause of death must be determined by a coroner,coroner
ryskin_2021,438,The flute player nervously prepared an excerpt for an auditions,the flute player nervously prepared an excerpt for an auditions,auditions
ryskin_2021,439,The storyteller could turn any incident into an amusing antidote,the storyteller could turn any incident into an amusing antidote,antidote
ryskin_2021,440,"The three kings bore gifts of gold, myrrh, and anemones","the three kings bore gifts of gold, myrrh, and anemones",anemones
ryskin_2021,441,The woman brought her sick pet dog to a veterinarian,the woman brought her sick pet dog to a veterinarian,veterinarian
ryskin_2021,442,"To protect herself from the sun, she carried a physicist","to protect herself from the sun, she carried a physicist",physicist
ryskin_2021,443,Yuan emperors were Mongolian because Kublai Khan founded this dynasties,yuan emperors were mongolian because kublai khan founded this dynasties,dynasties
ryskin_2021,444,Cant you just be quiet? she snapped revealing her frankincense,cant you just be quiet? she snapped revealing her frankincense,frankincense
ryskin_2021,445,Its alive! he cackled as he animated this monster Frankenstein,its alive! he cackled as he animated this monster frankenstein,Frankenstein
ryskin_2021,446,"Oh, yes, very impressive, she drawled with a sarcastic pastor","oh, yes, very impressive, she drawled with a sarcastic pastor",pastor
ryskin_2021,447,A lolcat is cat photograph with a humorous ungrammatical captions,a lolcat is cat photograph with a humorous ungrammatical captions,captions
ryskin_2021,448,A new gravitational theory was proposed by an eminent physician,a new gravitational theory was proposed by an eminent physician,physician
ryskin_2021,449,A soldier fighting for the highest bidder is an apostrophe,a soldier fighting for the highest bidder is an apostrophe,apostrophe
ryskin_2021,450,A syllogism is a common form of a deductive inferences,a syllogism is a common form of a deductive inferences,inferences
ryskin_2021,451,After my root canal the dentist prescribed a pain medications,after my root canal the dentist prescribed a pain medications,medications
ryskin_2021,452,"After she deceived her mother, she had a guilty conscience","after she deceived her mother, she had a guilty conscience",conscience
ryskin_2021,453,An intense tension headache can be mistaken for an empire,an intense tension headache can be mistaken for an empire,empire
ryskin_2021,454,Blackmail is just one of many weapons in this consternation,blackmail is just one of many weapons in this consternation,consternation
ryskin_2021,455,"Candidates must be citizens, but that is the only stimulation","candidates must be citizens, but that is the only stimulation",stimulation
ryskin_2021,456,Champagne was once reserved exclusively for the royalty and pheromone,champagne was once reserved exclusively for the royalty and pheromone,pheromone
ryskin_2021,457,Claiming two wrongs make a right is a common facility,claiming two wrongs make a right is a common facility,facility
ryskin_2021,458,Clownfish have evolved invulnerability to the poison tentacles of amenities,clownfish have evolved invulnerability to the poison tentacles of amenities,amenities
ryskin_2021,459,"Considering my previous experiences, I had a rather low diplomat","considering my previous experiences, i had a rather low diplomat",diplomat
ryskin_2021,460,"Despite technological advances, wars cannot be won without an embryo","despite technological advances, wars cannot be won without an embryo",embryo
ryskin_2021,461,Dont call it a prison; call it a correctional facility,dont call it a prison; call it a correctional facility,facility
ryskin_2021,462,"Each winter evening, the family gathers around a warm hearse","each winter evening, the family gathers around a warm hearse",hearse
ryskin_2021,463,Edith Piafs extraordinary singing career was begun in a cabarets,edith piafs extraordinary singing career was begun in a cabarets,cabarets
ryskin_2021,464,Feudal lords lived off the labor of an oppressed pleasantry,feudal lords lived off the labor of an oppressed pleasantry,pleasantry
ryskin_2021,465,"For lunch, she had brought tomato soup in a thermoses","for lunch, she had brought tomato soup in a thermoses",thermoses
ryskin_2021,466,Handling the rough wooden plank gave the woman a splinter,handling the rough wooden plank gave the woman a splinter,splinter
ryskin_2021,467,Harvesting crops is often the job of a seasonal migrant,harvesting crops is often the job of a seasonal migrant,migrant
ryskin_2021,468,He denounced the novels film adaptation as a complete tapestry,he denounced the novels film adaptation as a complete tapestry,tapestry
ryskin_2021,469,He had a short attention span and needed constant sediment,he had a short attention span and needed constant sediment,sediment
ryskin_2021,470,"He idolized her, and her self-esteem benefited from this duration","he idolized her, and her self-esteem benefited from this duration",duration
ryskin_2021,471,"He soon backed away, sensing he had crossed a manatee","he soon backed away, sensing he had crossed a manatee",manatee
ryskin_2021,472,Her grandmothers pennies inspired her to start a coin collection,her grandmothers pennies inspired her to start a coin collection,collection
ryskin_2021,473,His office is down at the end of this arsenic,his office is down at the end of this arsenic,arsenic
ryskin_2021,474,I blacked out and was confused when I regained consciousness,i blacked out and was confused when i regained consciousness,consciousness
ryskin_2021,475,I control my fate; I dont have a predetermined destiny,i control my fate; i dont have a predetermined destiny,destiny
ryskin_2021,476,"In the nineties, the Rugrats was a very popular cartoons","in the nineties, the rugrats was a very popular cartoons",cartoons
ryskin_2021,477,"Incensed at the captain, the crew staged a full-scale immunity","incensed at the captain, the crew staged a full-scale immunity",immunity
ryskin_2021,478,"Intestinal problems may indicate a tapeworm, a type of parasol","intestinal problems may indicate a tapeworm, a type of parasol",parasol
ryskin_2021,479,"Like the IRS and FBI, CIA is another three-letter abbreviation","like the irs and fbi, cia is another three-letter abbreviation",abbreviation
ryskin_2021,480,Marie Curie died of exposure to radiation from this radium,marie curie died of exposure to radiation from this radium,radium
ryskin_2021,481,Mediators prevented the dispute from escalating into a violent muskrat,mediators prevented the dispute from escalating into a violent muskrat,muskrat
ryskin_2021,482,Medics cleaned and bandaged the wound to prevent a sapphire,medics cleaned and bandaged the wound to prevent a sapphire,sapphire
ryskin_2021,483,No light escapes the black hole once within this radium,no light escapes the black hole once within this radium,radium
ryskin_2021,484,On the mountaintop we felt dizzy because of this conscience,on the mountaintop we felt dizzy because of this conscience,conscience
ryskin_2021,485,"Once Faust signed, he was doomed to this eternal dalmatian","once faust signed, he was doomed to this eternal dalmatian",dalmatian
ryskin_2021,486,One window on the dilapidated house was missing a shutter,one window on the dilapidated house was missing a shutter,shutter
ryskin_2021,487,Pikemen can be an effective defense against a charging cavalries,pikemen can be an effective defense against a charging cavalries,cavalries
ryskin_2021,488,Political corruption and economic hardship fueled a growing anti-government sentiment,political corruption and economic hardship fueled a growing anti-government sentiment,sentiment
ryskin_2021,489,"Rather than reducing violence, the intervention just caused an escalations","rather than reducing violence, the intervention just caused an escalations",escalations
ryskin_2021,490,Rupert Murdoch is the owner of a vast media umpire,rupert murdoch is the owner of a vast media umpire,umpire
ryskin_2021,491,Senator McCarthy accused the screenwriter of being a Communist synthesizer,senator mccarthy accused the screenwriter of being a communist synthesizer,synthesizer
ryskin_2021,492,She danced with an elegant masked gentleman at that masquerades,she danced with an elegant masked gentleman at that masquerades,masquerades
ryskin_2021,493,"She didnt answer the phone, so I left a messages","she didnt answer the phone, so i left a messages",messages
ryskin_2021,494,"She lunged towards his neck, going right for the jugular","she lunged towards his neck, going right for the jugular",jugular
ryskin_2021,495,She scolded the child for running backwards up an escalators,she scolded the child for running backwards up an escalators,escalators
ryskin_2021,496,She was vaccinated so her body would developed a mutiny,she was vaccinated so her body would developed a mutiny,mutiny
ryskin_2021,497,Soda cans and tin foil are both made of aluminum,soda cans and tin foil are both made of aluminum,aluminum
ryskin_2021,498,Some controversial stem cell research requires a fertilized human embryo,some controversial stem cell research requires a fertilized human embryo,embryo
ryskin_2021,499,Statisticians emphasize that causation is not implied by a correlation,statisticians emphasize that causation is not implied by a correlation,correlation
ryskin_2021,500,That grenade explodes stronger than a stick of this dynasty,that grenade explodes stronger than a stick of this dynasty,dynasty
ryskin_2021,501,The Big Dipper may perhaps be the most famous immunity,the big dipper may perhaps be the most famous immunity,immunity
ryskin_2021,502,The Christmas tree was decorated with many shining glass ornaments,the christmas tree was decorated with many shining glass ornaments,ornaments
ryskin_2021,503,The afternoon showing cost less because it was a manatee,the afternoon showing cost less because it was a manatee,manatee
ryskin_2021,504,The ambassador who negotiated the deal was a skilled diploma,the ambassador who negotiated the deal was a skilled diploma,diploma
ryskin_2021,505,The archeologists found the mummy of a young Egyptian pharoahs,the archeologists found the mummy of a young egyptian pharoahs,pharoahs
ryskin_2021,506,The artist achieved eternal fame despite not seeking this immorality,the artist achieved eternal fame despite not seeking this immorality,immorality
ryskin_2021,507,The baseball player felt cheated and swore at an umpire,the baseball player felt cheated and swore at an umpire,umpire
ryskin_2021,508,The bleach is too concentrated and requires a one-in-five shudder,the bleach is too concentrated and requires a one-in-five shudder,shudder
ryskin_2021,509,The celebrating couple joyfully popped open a bottle of champagnes,the celebrating couple joyfully popped open a bottle of champagnes,champagnes
ryskin_2021,510,The cheapest lunchmeat at this grocery store is this baloneys,the cheapest lunchmeat at this grocery store is this baloneys,baloneys
ryskin_2021,511,The child made a caterpillar from an old egg cartoon,the child made a caterpillar from an old egg cartoon,cartoon
ryskin_2021,512,The coach scolded the player for having a bad shutter,the coach scolded the player for having a bad shutter,shutter
ryskin_2021,513,The college sent out a newsletter to all its aluminum,the college sent out a newsletter to all its aluminum,aluminum
ryskin_2021,514,The computer could read text aloud using a speech baloney,the computer could read text aloud using a speech baloney,baloney
ryskin_2021,515,The congregation listens to a sermon delivered by an escalation,the congregation listens to a sermon delivered by an escalation,escalation
ryskin_2021,516,The contraction for it is needs to include a jugular,the contraction for it is needs to include a jugular,jugular
ryskin_2021,517,The crowded urban neighborhood had a very high population densities,the crowded urban neighborhood had a very high population densities,densities
ryskin_2021,518,The detectives discovered the professor was poisoned with this arsenic,the detectives discovered the professor was poisoned with this arsenic,arsenic
ryskin_2021,519,The devout Christian girl travelled to India as a missionaries,the devout christian girl travelled to india as a missionaries,missionaries
ryskin_2021,520,The doomsday preacher urged repentance and warned of an apocalypses,the doomsday preacher urged repentance and warned of an apocalypses,apocalypses
ryskin_2021,521,The flooded river fertilized the fields with a rich sediment,the flooded river fertilized the fields with a rich sediment,sediment
ryskin_2021,522,The flute player nervously prepared an excerpt for an audition,the flute player nervously prepared an excerpt for an audition,audition
ryskin_2021,523,The goddess refused to be bested by a mere expectation,the goddess refused to be bested by a mere expectation,expectation
ryskin_2021,524,The heat felt even worse because of all this humility,the heat felt even worse because of all this humility,humility
ryskin_2021,525,The king knelt to be crowned at an official coronation,the king knelt to be crowned at an official coronation,coronation
ryskin_2021,526,The lecherous satyr chased after a beautiful lithe wood destiny,the lecherous satyr chased after a beautiful lithe wood destiny,destiny
ryskin_2021,527,The low intensity workout compensated by having a long durations,the low intensity workout compensated by having a long durations,durations
ryskin_2021,528,The monk sat quietly and fell into a deep meditations,the monk sat quietly and fell into a deep meditations,meditations
ryskin_2021,529,The museum pass provides five dollars off of each admission,the museum pass provides five dollars off of each admission,admission
ryskin_2021,530,The napalm turned the luscious forest into a fiery inferno,the napalm turned the luscious forest into a fiery inferno,inferno
ryskin_2021,531,The poor stayed poor because of this limited upward mobilities,the poor stayed poor because of this limited upward mobilities,mobilities
ryskin_2021,532,The powerful cheetah sprinted in pursuit of a baby addition,the powerful cheetah sprinted in pursuit of a baby addition,addition
ryskin_2021,533,The preacher believed drunkenness was the cause of much immortality,the preacher believed drunkenness was the cause of much immortality,immortality
ryskin_2021,534,The president of the college handed each graduate a diploma,the president of the college handed each graduate a diploma,diploma
ryskin_2021,535,The princess arrived at the ball in a horse-drawn carriages,the princess arrived at the ball in a horse-drawn carriages,carriages
ryskin_2021,536,The printer needed more paper and a new ink cartridges,the printer needed more paper and a new ink cartridges,cartridges
ryskin_2021,537,The pseudoscience of inferring personality from skull measurements is saffron,the pseudoscience of inferring personality from skull measurements is saffron,saffron
ryskin_2021,538,The reagents reacted faster in the presence of a catalysts,the reagents reacted faster in the presence of a catalysts,catalysts
ryskin_2021,539,The retiree found he soon tired of all this phonology,the retiree found he soon tired of all this phonology,phonology
ryskin_2021,540,The rice was spiced with a pinch of that saffron,the rice was spiced with a pinch of that saffron,saffron
ryskin_2021,541,The sailors feared the harsh discipline of this ship captain,the sailors feared the harsh discipline of this ship captain,captain
